std(Arts & Entertainment),std(College & University),std(Event),std(Food),std(Nightlife Spot),std(Outdoors & Recreation),std(Professional & Other Places),std(Residence),std(Shop & Service),std(Travel & Transport)
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
6.968951829574126,52.970115640183835,0.0,30.14198111573918,4.043898629648513,17.800911244421556,27.146178948134253,20.493996733992862,27.975887516981285,17.92741327113247
